scalar,RGB_r,RGB_g,RGB_b
0.6929133858267716,0.9271657887638011,0.45563849575342114,0.11182922606809018
0.7007874015748031,0.9317077029390304,0.46892475448743093,0.10081601250655756
0.7086614173228346,0.935909929731402,0.4823959313454727,0.08952274354152215
0.7165354330708661,0.9397716143508034,0.49604386647125337,0.07791600035856083
0.7244094488188977,0.9432896759206987,0.5098584583979714,0.06596032908104976
0.7322834645669292,0.946463556822385,0.5238317381871398,0.05361816701909875
0.7401574803149606,0.9492909211794528,0.5379557297958834,0.040863984794733264
0.7480314960629921,0.9517701410774991,0.5522206150061283,0.028670293789073778
0.7559055118110236,0.9539000848556677,0.5666223283634284,0.018692183529556303
0.7637795275590551,0.9556777731870912,0.5811512453423928,0.01110707087541341
0.7716535433070866,0.9571025285202125,0.5958008193273245,0.006110787415896415
0.7795275590551181,0.9581714841363166,0.6105645698070442,0.0039352688098967465
0.7874015748031495,0.9588835179936971,0.6254370190135227,0.004847926119065051
0.7952755905511811,0.9592364457387429,0.6404102313399006,0.009159255233790485
0.8031496062992126,0.9592287259407816,0.6554778724873532,0.017226782439665106
0.8110236220472441,0.95885848284698,0.670637006261491,0.029464898110526085
0.8188976377952756,0.9581253023763342,0.6858778505112716,0.04602083337447461
0.8267716535433071,0.9570281845714782,0.701194290951033,0.06382605817401807
0.8346456692913385,0.9555681621919764,0.7165794742132234,0.08202859415095459
0.84251968503937,0.953745619786721,0.7320266603680017,0.10065736366887368
0.8503937007874016,0.9515637467139496,0.7475274863860574,0.11976210049786423
0.8582677165354331,0.9490312933907324,0.7630683170405239,0.13940484380566787
0.8661417322834646,0.9461612643750897,0.7786392087842855,0.1596616024468218
0.8740157480314961,0.9429715886292828,0.7942235863946728,0.18060997044760363
0.8818897637795275,0.9394783738589872,0.8098074167765722,0.20234862139438448
0.889763779527559,0.9357242892223122,0.8253650604841197,0.2249722551078277
0.8976377952755905,0.9317708593410741,0.8408640173655799,0.24858636059528366
0.905511811023622,0.9276798852820145,0.8562718255573954,0.2733302325397887
0.9133858267716535,0.9235831332797545,0.8715302078101189,0.29931323004470406
0.9212598425196851,0.9196451828682106,0.8865695836679641,0.32666347948268715
0.9291338582677166,0.9160921326359305,0.9013043210619518,0.3555089319535114
0.937007874015748,0.9132689155848063,0.9156077455794001,0.3858680999014353
0.9448818897637795,0.9116083711942653,0.9293336343897913,0.41765714974406143
0.952755905511811,0.9116160236447559,0.942325880673081,0.45058746982854
0.9606299212598425,0.9137744999032907,0.954453999835356,0.48413076777143277
0.968503937007874,0.9183988812253399,0.9656601233808014,0.5175988853293291
0.9763779527559056,0.9255337627478127,0.9759836771247931,0.5503219078209691
0.984251968503937,0.9349747694814142,0.9855452246678745,0.5818588544905697
0.9921259842519685,0.946382761687773,0.9944912961719318,0.6119636872433886
1.0,0.9593995073432898,1.0029632847639067,0.6406264784793351
